seqid	genome_id	gene_oid	cluster_id	definition	locus_tag	scaffold	len_aa
ecistem_2767802473_2770341355	2767802473	2770341355	45918	Rossmann-fold NAD(P)(+)-binding proteins; A large family of proteins that share a Rossmann-fold NAD(P)H/NAD(P)(+) binding (NADB) domain. The NADB domain is found in numerous dehydrogenases of metabolic pathways such as glycolysis, and many other redox enzymes. NAD binding involves numerous hydrogen-bonds and van der Waals contacts, in particular H-bonding of residues in a turn between the first strand and the subsequent helix of the Rossmann-fold topology. Characteristically, this turn exhibits a consensus binding pattern similar to GXGXXG, in which the  first 2 glycines participate in NAD(P)-binding, and the third facilitates close packing of the helix to the beta-strand. Typically, proteins in this family contain a second domain in addition to the NADB domain, which is responsible for specifically binding a substrate and catalyzing a particular enzymatic reaction.	Ga0222371_105153	Ga0222371_105	210
ecistem_2767802473_2770341356	2767802473	2770341356	45918		Ga0222371_105154	Ga0222371_105	170
ecistem_2767802473_2770341357	2767802473	2770341357	45918		Ga0222371_105155	Ga0222371_105	
ecistem_2767802473_2770341358	2767802473	2770341358	45918		Ga0222371_105156	Ga0222371_105	270
ecistem_2767802473_2770341359	2767802473	2770341359	45918		Ga0222371_105157	Ga0222371_105	
ecistem_2767802473_2770341360	2767802473	2770341360	45918		Ga0222371_105158	Ga0222371_105	
ecistem_2767802473_2770341361	2767802473	2770341361	45918		Ga0222371_105159	Ga0222371_105	
ecistem_2767802473_2770341362	2767802473	2770341362	45918		Ga0222371_105160	Ga0222371_105	67
ecistem_2767802473_2770341363	2767802473	2770341363	45918		Ga0222371_105161	Ga0222371_105	
ecistem_2767802473_2770341364	2767802473	2770341364	45918		Ga0222371_105162	Ga0222371_105	
ecistem_2767802473_2770341365	2767802473	2770341365	45918		Ga0222371_105163	Ga0222371_105	
ecistem_2767802473_2770341366	2767802473	2770341366	45918		Ga0222371_105164	Ga0222371_105	
ecistem_2767802473_2770341367	2767802473	2770341367	45918		Ga0222371_105165	Ga0222371_105	
ecistem_2767802473_2770341368	2767802473	2770341368	45918		Ga0222371_105166	Ga0222371_105	
ecistem_2767802473_2770341369	2767802473	2770341369	45918		Ga0222371_105167	Ga0222371_105	
ecistem_2767802473_2770341370	2767802473	2770341370	45918		Ga0222371_105168	Ga0222371_105	
ecistem_2767802473_2770341371	2767802473	2770341371	45918		Ga0222371_105169	Ga0222371_105	824
ecistem_2767802473_2770341372	2767802473	2770341372	45918	DNA-binding transcriptional regulator, LacI/PurR family [Transcription]; Transcriptional regulators [Transcription].	Ga0222371_105170	Ga0222371_105	346
ecistem_2767802473_2770341373	2767802473	2770341373	45918	ABC-type glycerol-3-phosphate transport system, permease component [Carbohydrate transport and metabolism]; ABC-type sugar transport system, permease component [Carbohydrate transport and metabolism].	Ga0222371_105171	Ga0222371_105	350
ecistem_2767802473_2770341374	2767802473	2770341374	45918	ABC-type sugar transport system, permease component [Carbohydrate transport and metabolism]; ABC-type sugar transport systems, permease components [Carbohydrate transport and metabolism].	Ga0222371_105172	Ga0222371_105	334
ecistem_2767802475_2770350087	2767802475	2770350087	45922	Major Facilitator Superfamily; The Major Facilitator Superfamily (MFS) is a large and diverse group of secondary transporters that includes uniporters, symporters, and antiporters. MFS proteins facilitate the transport across cytoplasmic or internal membranes of a variety of substrates including ions, sugar phosphates, drugs, neurotransmitters, nucleosides, amino acids, and peptides. They do so using the electrochemical potential of the transported substrates. Uniporters transport a single substrate, while symporters and antiporters transport two substrates in the same or in opposite directions, respectively, across membranes. MFS proteins are typically 400 to 600 amino acids in length, and the majority contain 12 transmembrane alpha helices (TMs) connected by hydrophilic loops. The N- and C-terminal halves of these proteins display weak similarity and may be the result of a gene duplication/fusion event. Based on kinetic studies and the structures of a few bacterial superfamily members, GlpT (glycerol-3-phosphate transporter), LacY (lactose permease), and EmrD (multidrug transporter), MFS proteins are thought to function through a single substrate binding site, alternating-access mechanism involving a rocker-switch type of movement. Bacterial members function primarily for nutrient uptake, and as drug-efflux pumps to confer antibiotic resistance. Some MFS proteins have medical significance in humans such as the glucose transporter Glut4, which is impaired in type II diabetes, and glucose-6-phosphate transporter (G6PT), which causes glycogen storage disease when mutated.	Ga0222374_104123	Ga0222374_104	449
ecistem_2767802475_2770350088	2767802475	2770350088	45922	DNA-binding transcriptional regulator, LysR family [Transcription]; Transcriptional regulator [Transcription].	Ga0222374_104124	Ga0222374_104	306
ecistem_2767802475_2770350089	2767802475	2770350089	45922		Ga0222374_104125	Ga0222374_104	213
ecistem_2767802475_2770350090	2767802475	2770350090	45922	A family including aminopeptidase P, aminopeptidase M, and prolidase. Also known as metallopeptidase family M24. This family of enzymes is able to cleave amido-, imido- and amidino-containing bonds. Members exibit relatively narrow substrate specificity compared to other metallo-aminopeptidases, suggesting they play roles in regulation of biological processes rather than general protein degradation.	Ga0222374_104126	Ga0222374_104	250
ecistem_2767802475_2770350091	2767802475	2770350091	45922		Ga0222374_104127	Ga0222374_104	
ecistem_2767802475_2770350092	2767802475	2770350092	45922		Ga0222374_104128	Ga0222374_104	269
ecistem_2767802475_2770350093	2767802475	2770350093	45922		Ga0222374_104129	Ga0222374_104	
ecistem_2767802475_2770350094	2767802475	2770350094	45922		Ga0222374_104130	Ga0222374_104	
ecistem_2767802475_2770350095	2767802475	2770350095	45922		Ga0222374_104131	Ga0222374_104	
ecistem_2767802475_2770350096	2767802475	2770350096	45922		Ga0222374_104132	Ga0222374_104	
ecistem_2767802475_2770350097	2767802475	2770350097	45922		Ga0222374_104133	Ga0222374_104	
ecistem_2767802475_2770350098	2767802475	2770350098	45922		Ga0222374_104134	Ga0222374_104	
ecistem_2767802475_2770350099	2767802475	2770350099	45922		Ga0222374_104135	Ga0222374_104	
ecistem_2767802475_2770350100	2767802475	2770350100	45922		Ga0222374_104136	Ga0222374_104	
ecistem_2767802475_2770350101	2767802475	2770350101	45922		Ga0222374_104137	Ga0222374_104	
ecistem_2767802475_2770350102	2767802475	2770350102	45922		Ga0222374_104138	Ga0222374_104	
ecistem_2767802475_2770350103	2767802475	2770350103	45922		Ga0222374_104139	Ga0222374_104	
ecistem_2767802475_2770350104	2767802475	2770350104	45922		Ga0222374_104140	Ga0222374_104	581
ecistem_2767802475_2770350105	2767802475	2770350105	45922		Ga0222374_104141	Ga0222374_104	408
ecistem_2767802475_2770350106	2767802475	2770350106	45922	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family [Cell wall/membrane/envelope biogenesis, Cell cycle control, cell division, chromosome partitioning, Signal transduction mechanisms]; ATPases of the AAA+ class [Posttranslational modification, protein turnover, chaperones].	Ga0222374_104142	Ga0222374_104	472
ecistem_2767802475_2770350107	2767802475	2770350107	45922	toxin effector region membrane localization domain; This domain functions as a membrane-targeting domain for toxin effectors such as the Rho-inactivation domain of Vibrio MARTX, Pasteurella mitogenic toxin (PMT), where it has been termed PMT C1 domain, and Clostridial glucosylating cytotoxins including Clostridium difficile toxins A and B, Clostridium novyi alpha-toxin, and Clostridium sordellii lethal toxin.	Ga0222374_104143	Ga0222374_104	1341
ecistem_2767802644_2770643101	2767802644	2770643101	45955	Uncharacterized conserved protein [Function unknown]; Virulence protein [General function prediction only].	Ga0222370_4247	Ga0222370_104	346
ecistem_2767802644_2770643102	2767802644	2770643102	45955		Ga0222370_4248	Ga0222370_104	248
ecistem_2767802644_2770643103	2767802644	2770643103	45955		Ga0222370_4249	Ga0222370_104	147
ecistem_2767802644_2770643104	2767802644	2770643104	45955	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains [Signal transduction mechanisms, Transcription]; Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain [Signal transduction mechanisms / Transcription].	Ga0222370_4250	Ga0222370_104	204
ecistem_2767802644_2770643105	2767802644	2770643105	45955		Ga0222370_4251	Ga0222370_104	
ecistem_2767802644_2770643106	2767802644	2770643106	45955		Ga0222370_4252	Ga0222370_104	
ecistem_2767802644_2770643107	2767802644	2770643107	45955	Phage Tail Collar Domain; This region is occasionally found in conjunction with pfam03335. Most of the family appear to be phage tail proteins; however some appear to be involved in other processes. For instance a member from Rhizobium leguminosarum may be involved in plant-microbe interactions. A related protein MrpB is involved in the pathogenicity of Microcystis aeruginosa. The finding of this family in a structural component of the phage tail fibre baseplate suggests that its function is structural rather than enzymatic. Structural studies show this region consists of a helix and a loop and three beta-strands. This alignment does not catch the third strand as it is separated from the rest of the structure by around 100 residues. This strand is conserved in homologs but the intervening sequence is not. Much of the function of phage T4 appears to reside in this intervening region. In the tertiary structure of the phage baseplate this domain forms part of the 'collar'. The domain may bind SO4, however the residues accredited with this vary between the PDB file and the Swiss-Prot entry. The long unconserved region maybe due to domain swapping in and out of a loop or reflective of rapid evolution.	Ga0222370_4253	Ga0222370_104	581
ecistem_2767802644_2770643108	2767802644	2770643108	45955		Ga0222370_4254	Ga0222370_104	
ecistem_2767802644_2770643109	2767802644	2770643109	45955		Ga0222370_4255	Ga0222370_104	
ecistem_2767802644_2770643110	2767802644	2770643110	45955		Ga0222370_4256	Ga0222370_104	
ecistem_2767802644_2770643111	2767802644	2770643111	45955		Ga0222370_4257	Ga0222370_104	
ecistem_2767802644_2770643112	2767802644	2770643112	45955		Ga0222370_4258	Ga0222370_104	
ecistem_2767802644_2770643113	2767802644	2770643113	45955		Ga0222370_4259	Ga0222370_104	
ecistem_2767802644_2770643114	2767802644	2770643114	45955		Ga0222370_4260	Ga0222370_104	56
ecistem_2767802644_2770643115	2767802644	2770643115	45955		Ga0222370_4261	Ga0222370_104	
ecistem_2767802644_2770643116	2767802644	2770643116	45955		Ga0222370_4262	Ga0222370_104	
ecistem_2767802644_2770643117	2767802644	2770643117	45955		Ga0222370_4263	Ga0222370_104	
ecistem_2767802644_2770643118	2767802644	2770643118	45955		Ga0222370_4264	Ga0222370_104	
ecistem_2767802644_2770643119	2767802644	2770643119	45955		Ga0222370_4265	Ga0222370_104	
ecistem_2767802644_2770643120	2767802644	2770643120	45955	Transition state regulatory protein AbrB; Bacillus subtilis respond to a multitude of environmental stimuli by using transcription factors called transition state regulators (TSRs). They play an essential role in cell survival by regulating spore formation, competence, and biofilm development. AbrB is one of the most known TSRs, acting as a pleotropic regulator for over 60 different genes where it directly binds to their promoter or regulatory regions. Many other genes are indirectly controlled by AbrB since it is a regulator of other regulatory proteins, including ScoC, Abh, SinR and SigH. Hence, AbrB is considered a global regulatory protein controlling processes such as Bacillus subtilis growth and cell division as well as production of extracellular degradative enzymes, nitrogen utilization and amino acid metabolism, motility, synthesis of antibiotics and their resistant determinants, development of competence, transport systems, oxidative stress response, phosphate metabolism, cell surface components and sporulation. AbrB is a tetramer consisting of identical 94 residue monomers. Its DNA-binding function resides solely in the N-terminal domain (AbrBN) of 53 residues. Although it does not recognize a well-defined DNA base-pairing sequence, instead, it appears to target a very weak pseudo consensus nucleotide sequence, TGGNA-5bp-TGGNA, which allows it to be rather promiscuous in binding. The N-terminal domains of very similar sequences are present in two more Bacillus subtilis proteins, Abh and SpoVT. Mutagenesis studies suggest that the role of the C-terminal domain is in forming multimers.	Ga0222370_4266	Ga0222370_104	353
ecistem_2767802644_2770643121	2767802644	2770643121	45955	Lysozyme inhibitor LprI; This family consists of several bacterial proteins of around 120 residues in length. Members of this family contain four highly conserved cysteine residues. Family members include lipoprotein LprI from Mycobacterium, which binds to and inhibits macrophage lysozyme, which may aid bacterial survival.	Ga0222370_4267	Ga0222370_104	155
ecistem_2767802644_2770643122	2767802644	2770643122	45955	Putative peptidoglycan binding domain; This domain is composed of three alpha helices. This domain is found at the N or C-terminus of a variety of enzymes involved in bacterial cell wall degradation. This domain may have a general peptidoglycan binding function. This family is found N-terminal to the catalytic domain of matrixins. The domain is found to bind peptidoglycan experimentally.	Ga0222370_4268	Ga0222370_104	308
ecistem_2767802644_2770643123	2767802644	2770643123	45955	Dihydrodipicolinate synthase/N-acetylneuraminate lyase [Amino acid transport and metabolism, Cell wall/membrane/envelope biogenesis]; Dihydrodipicolinate synthase/N-acetylneuraminate lyase [Amino acid transport and metabolism / Cell envelope biogenesis, outer membrane].	Ga0222370_4269	Ga0222370_104	295
ecistem_2767802764_2770888426	2767802764	2770888426	45996	Outer membrane protein beta-barrel domain; This domain is found in a wide range of outer membrane proteins. This domain assumes a membrane bound beta-barrel fold.	Ga0248310_1093124	Ga0248310_1093	191
ecistem_2767802764_2770888427	2767802764	2770888427	45996	bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase; bifunctional 2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase periplasmic precursor protein; Reviewed.	Ga0248310_1093125	Ga0248310_1093	676
ecistem_2767802764_2770888428	2767802764	2770888428	45996		Ga0248310_1093126	Ga0248310_1093	744
ecistem_2767802764_2770888429	2767802764	2770888429	45996	ribosome biogenesis GTP-binding protein YlqF; Members of this protein family are GTP-binding proteins involved in ribosome biogenesis, including the essential YlqF protein of Bacillus subtilis, which is an essential protein. They are related to Era, EngA, and other GTPases of ribosome biogenesis, but are circularly permuted. This family is not universal, and is not present in Escherichia coli, and so is not as well studied as some other GTPases. This model is built for bacterial members. [Protein synthesis, Other]	Ga0248310_1093127	Ga0248310_1093	60
ecistem_2767802764_2770888430	2767802764	2770888430	45996		Ga0248310_1093128	Ga0248310_1093	
ecistem_2767802764_2770888431	2767802764	2770888431	45996		Ga0248310_1093129	Ga0248310_1093	308
ecistem_2767802764_2770888432	2767802764	2770888432	45996		Ga0248310_1093130	Ga0248310_1093	
ecistem_2767802764_2770888433	2767802764	2770888433	45996		Ga0248310_1093131	Ga0248310_1093	
ecistem_2767802764_2770888434	2767802764	2770888434	45996		Ga0248310_1093132	Ga0248310_1093	
ecistem_2767802764_2770888435	2767802764	2770888435	45996		Ga0248310_1093133	Ga0248310_1093	74
ecistem_2767802764_2770888436	2767802764	2770888436	45996		Ga0248310_1093134	Ga0248310_1093	
ecistem_2767802764_2770888437	2767802764	2770888437	45996		Ga0248310_1093135	Ga0248310_1093	
ecistem_2767802764_2770888438	2767802764	2770888438	45996		Ga0248310_1093136	Ga0248310_1093	
ecistem_2767802764_2770888439	2767802764	2770888439	45996		Ga0248310_1093137	Ga0248310_1093	
ecistem_2767802764_2770888440	2767802764	2770888440	45996		Ga0248310_1093138	Ga0248310_1093	
ecistem_2767802764_2770888441	2767802764	2770888441	45996		Ga0248310_1093139	Ga0248310_1093	
ecistem_2767802764_2770888442	2767802764	2770888442	45996		Ga0248310_1093140	Ga0248310_1093	
ecistem_2767802764_2770888443	2767802764	2770888443	45996		Ga0248310_1093141	Ga0248310_1093	
ecistem_2767802764_2770888444	2767802764	2770888444	45996	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family [Cell wall/membrane/envelope biogenesis, Cell cycle control, cell division, chromosome partitioning, Signal transduction mechanisms]; ATPases of the AAA+ class [Posttranslational modification, protein turnover, chaperones].	Ga0248310_1093142	Ga0248310_1093	476
ecistem_2767802764_2770888445	2767802764	2770888445	45996		Ga0248310_1093143	Ga0248310_1093	965
ecistem_2767802764_2770888446	2767802764	2770888446	45996	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0248310_1093144	Ga0248310_1093	194
ecistem_2767802764_2770888447	2767802764	2770888447	45996	Phage integrase, N-terminal SAM-like domain; Phage integrase, N-terminal SAM-like domain.	Ga0248310_1093145	Ga0248310_1093	396
ecistem_2770939523_2771649280	2770939523	2771649280	46088	acetyl coenzyme A synthetase (ADP forming), alpha domain; Although technically reversible, it is believed that this group of ADP-dependent acetyl-CoA synthetases (ACS) act in the direction of acetate and ATP production in the organisms in which it has been characterized. In most species this protein exists as a fused alpha-beta domain polypeptide. In Pyrococcus and related species, however the domains exist as separate polypeptides. This model represents the alpha (N-terminal) domain. In Pyrococcus and related species there appears to have been the development of a paralogous family such that four other proteins are close relatives. In reference, one of these (along with its beta-domain partner) was characterized as ACS-II showing specificity for phenylacetyl-CoA. This model has been constructed to exclude these non-ACS-I paralogs. This may result in new, authentic ACS-I sequences falling below the trusted cutoff.	Ga0256586_1438	Ga0256586_143	495
ecistem_2770939523_2771649281	2770939523	2771649281	46088	PAS domain; PAS motifs appear in archaea, eubacteria and eukarya. Probably the most surprising identification of a PAS domain was that in EAG-like K+-channels. PAS domains have been found to bind ligands, and to act as sensors for light and oxygen in signal transduction.	Ga0256586_1439	Ga0256586_143	701
ecistem_2770939523_2771649282	2770939523	2771649282	46088		Ga0256586_14310	Ga0256586_143	32
ecistem_2770939523_2771649283	2770939523	2771649283	46088	Transcriptional regulatory protein, C terminal; This domain is almost always found associated with the response regulator receiver domain. It may play a role in DNA binding.	Ga0256586_14311	Ga0256586_143	334
ecistem_2770939523_2771649284	2770939523	2771649284	46088		Ga0256586_14312	Ga0256586_143	
ecistem_2770939523_2771649285	2770939523	2771649285	46088		Ga0256586_14313	Ga0256586_143	
ecistem_2770939523_2771649286	2770939523	2771649286	46088		Ga0256586_14314	Ga0256586_143	
ecistem_2770939523_2771649287	2770939523	2771649287	46088		Ga0256586_14315	Ga0256586_143	
ecistem_2770939523_2771649288	2770939523	2771649288	46088		Ga0256586_14316	Ga0256586_143	
ecistem_2770939523_2771649289	2770939523	2771649289	46088		Ga0256586_14317	Ga0256586_143	
ecistem_2770939523_2771649290	2770939523	2771649290	46088		Ga0256586_14318	Ga0256586_143	
ecistem_2770939523_2771649291	2770939523	2771649291	46088		Ga0256586_14319	Ga0256586_143	
ecistem_2770939523_2771649292	2770939523	2771649292	46088		Ga0256586_14320	Ga0256586_143	
ecistem_2770939523_2771649293	2770939523	2771649293	46088	DNA-directed DNA polymerase II large subunit; DNA polymerase II large subunit; Provisional.	Ga0256586_14321	Ga0256586_143	247
ecistem_2770939523_2771649294	2770939523	2771649294	46088		Ga0256586_14322	Ga0256586_143	
ecistem_2770939523_2771649295	2770939523	2771649295	46088		Ga0256586_14323	Ga0256586_143	149
ecistem_2770939523_2771649296	2770939523	2771649296	46088		Ga0256586_14324	Ga0256586_143	275
ecistem_2770939523_2771649297	2770939523	2771649297	46088		Ga0256586_14325	Ga0256586_143	468
ecistem_2770939523_2771649298	2770939523	2771649298	46088		Ga0256586_14326	Ga0256586_143	
ecistem_2770939523_2771649299	2770939523	2771649299	46088	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0256586_14327	Ga0256586_143	192
ecistem_2770939523_2771649300	2770939523	2771649300	46088		Ga0256586_14328	Ga0256586_143	
ecistem_2770939562_2771820363	2770939562	2771820363	46170	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL; 23S rRNA m(2)G2445 methyltransferase; Provisional.	Ga0244579_12210	Ga0244579_122	383
ecistem_2770939562_2771820364	2770939562	2771820364	46170	thioredoxin 2; Provisional	Ga0244579_12211	Ga0244579_122	125
ecistem_2770939562_2771820365	2770939562	2771820365	46170	ligand binding domain of Tar- and Tsr-related chemoreceptors; E.coli Tar (taxis to aspartate and repellents) and Tsr (taxis to serine and repellents) are homologous chemoreceptors that have a high specificity for aspartate and serine, respectively. Both are homodimeric receptors and contain an N-terminal periplasmic ligand binding domain, a transmembrane region, a HAMP domain and a C-terminal cytosolic signaling domain.	Ga0244579_12212	Ga0244579_122	546
ecistem_2770939562_2771820366	2770939562	2771820366	46170		Ga0244579_12213	Ga0244579_122	215
ecistem_2770939562_2771820367	2770939562	2771820367	46170		Ga0244579_12214	Ga0244579_122	
ecistem_2770939562_2771820368	2770939562	2771820368	46170		Ga0244579_12215	Ga0244579_122	
ecistem_2770939562_2771820369	2770939562	2771820369	46170		Ga0244579_12216	Ga0244579_122	
ecistem_2770939562_2771820370	2770939562	2771820370	46170		Ga0244579_12217	Ga0244579_122	56
ecistem_2770939562_2771820371	2770939562	2771820371	46170		Ga0244579_12218	Ga0244579_122	
ecistem_2770939562_2771820372	2770939562	2771820372	46170		Ga0244579_12219	Ga0244579_122	
ecistem_2770939562_2771820373	2770939562	2771820373	46170		Ga0244579_12220	Ga0244579_122	
ecistem_2770939562_2771820374	2770939562	2771820374	46170		Ga0244579_12221	Ga0244579_122	
ecistem_2770939562_2771820375	2770939562	2771820375	46170		Ga0244579_12222	Ga0244579_122	
ecistem_2770939562_2771820376	2770939562	2771820376	46170		Ga0244579_12223	Ga0244579_122	211
ecistem_2770939562_2771820377	2770939562	2771820377	46170		Ga0244579_12224	Ga0244579_122	
ecistem_2770939562_2771820378	2770939562	2771820378	46170		Ga0244579_12225	Ga0244579_122	
ecistem_2770939562_2771820379	2770939562	2771820379	46170		Ga0244579_12226	Ga0244579_122	
ecistem_2770939562_2771820380	2770939562	2771820380	46170		Ga0244579_12227	Ga0244579_122	
ecistem_2770939562_2771820381	2770939562	2771820381	46170	DNA polymerase III subunits gamma and tau; Provisional	Ga0244579_12228	Ga0244579_122	334
ecistem_2770939562_2771820382	2770939562	2771820382	46170		Ga0244579_12229	Ga0244579_122	293
ecistem_2770939562_2771820383	2770939562	2771820383	46170	second PDC (PhoQ/DcuS/CitA) domain of methyl-accepting chemotaxis proteins, diguanylate-cyclase and similar domains; Histidine kinase (HK) receptors are part of two-component systems (TCS) in bacteria that play a critical role for sensing and adapting to environmental changes. Typically, HK receptors contain an extracellular sensing domain flanked by two transmembrane helices, an intracellular dimerization histidine phosphorylation domain (DHp), and a C-terminal kinase domain, with many variations on this theme. HK receptors in this family contain double PDC (PhoQ/DcuS/CitA) sensor domains. Signals detected by the sensor domain are transmitted through DHp to the kinase domain, resulting in the phosphorylation of a conserved histidine residue in DHp; phosphotransfer to a conserved aspartate in its cognate response regulator (RR) follows, which leads to the activation of genes for downstream cellular responses. The HK family includes not just histidine kinase receptors but also sensors for chemotaxis proteins and diguanylate cyclase receptors, implying a combinatorial molecular evolution.	Ga0244579_12230	Ga0244579_122	667
ecistem_2770939562_2771820384	2770939562	2771820384	46170	Tetratricopeptide (TPR) repeat [General function prediction only]; FOG: TPR repeat [General function prediction only].	Ga0244579_12231	Ga0244579_122	518
ecistem_2770939575_2771872629	2770939575	2771872629	46176	3-oxoacyl-ACP reductase FabG; 3-ketoacyl-(acyl-carrier-protein) reductase; Validated.	Ga0244610_1253	Ga0244610_125	256
ecistem_2770939575_2771872630	2770939575	2771872630	46176	Protein of unknown function (DUF3995); This family of proteins is functionally uncharacterized. This family of proteins is found in bacteria and eukaryotes. Proteins in this family are typically between 138 and 149 amino acids in length. There are two completely conserved residues (W and P) that may be functionally important.	Ga0244610_1254	Ga0244610_125	135
ecistem_2770939575_2771872631	2770939575	2771872631	46176	Conserved domain found in cupin and related proteins; A diverse protein domains superfamily which includes both metal-dependent and metal-independent enzymes, as well as catalytically inactive seed storage proteins	Ga0244610_1255	Ga0244610_125	310
ecistem_2770939575_2771872632	2770939575	2771872632	46176	alpha-galactosidase; Provisional	Ga0244610_1256	Ga0244610_125	502
ecistem_2770939575_2771872633	2770939575	2771872633	46176		Ga0244610_1257	Ga0244610_125	
ecistem_2770939575_2771872634	2770939575	2771872634	46176		Ga0244610_1258	Ga0244610_125	
ecistem_2770939575_2771872635	2770939575	2771872635	46176		Ga0244610_1259	Ga0244610_125	292
ecistem_2770939575_2771872636	2770939575	2771872636	46176		Ga0244610_12510	Ga0244610_125	
ecistem_2770939575_2771872637	2770939575	2771872637	46176		Ga0244610_12511	Ga0244610_125	
ecistem_2770939575_2771872638	2770939575	2771872638	46176		Ga0244610_12512	Ga0244610_125	123
ecistem_2770939575_2771872639	2770939575	2771872639	46176		Ga0244610_12513	Ga0244610_125	75
ecistem_2770939575_2771872640	2770939575	2771872640	46176		Ga0244610_12514	Ga0244610_125	
ecistem_2770939575_2771872641	2770939575	2771872641	46176		Ga0244610_12515	Ga0244610_125	848
ecistem_2770939575_2771872642	2770939575	2771872642	46176		Ga0244610_12516	Ga0244610_125	
ecistem_2770939575_2771872643	2770939575	2771872643	46176		Ga0244610_12517	Ga0244610_125	
ecistem_2770939575_2771872644	2770939575	2771872644	46176		Ga0244610_12518	Ga0244610_125	
ecistem_2770939575_2771872645	2770939575	2771872645	46176		Ga0244610_12519	Ga0244610_125	
ecistem_2770939575_2771872646	2770939575	2771872646	46176		Ga0244610_12520	Ga0244610_125	
ecistem_2770939575_2771872647	2770939575	2771872647	46176		Ga0244610_12521	Ga0244610_125	
ecistem_2770939575_2771872648	2770939575	2771872648	46176		Ga0244610_12522	Ga0244610_125	
ecistem_2770939575_2771872649	2770939575	2771872649	46176	NHL repeat unit of beta-propeller proteins; The NHL(NCL-1, HT2A and LIN-41)-repeat is found in multiple tandem copies, typically as 6 instances. It is about 40 residues long and resembles the WD repeat and other beta-propeller structures. The repeats have a catalytic activity in Peptidyl-glycine alpha-amidating monooxygenase; proteolysis has shown that the Peptidyl-alpha-hydroxyglycine alpha-amidating lyase (PAL) activity is localized to the repeats. Tripartite motif-containing protein 32 interacts with the activation domain of Tat. This interaction is mediated by the NHL repeats.	Ga0244610_12523	Ga0244610_125	684
ecistem_2770939575_2771872650	2770939575	2771872650	46176		Ga0244610_12524	Ga0244610_125	834
ecistem_2770939575_2771872651	2770939575	2771872651	46176		Ga0244610_12525	Ga0244610_125	360
ecistem_2770939575_2771872652	2770939575	2771872652	46176	Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases [Cell wall/membrane/envelope biogenesis]; Putative peptidoglycan-binding domain-containing protein [Cell envelope biogenesis, outer membrane].	Ga0244610_12526	Ga0244610_125	294
ecistem_2770939584_2771910540	2770939584	2771910540	46183		Ga0244631_11276	Ga0244631_112	107
ecistem_2770939584_2771910541	2770939584	2771910541	46183	putative PEP-CTERM system TPR-repeat lipoprotein; This protein family occurs in strictly within a subset of Gram-negative bacterial species with the proposed PEP-CTERM/exosortase system, analogous to the LPXTG/sortase system common in Gram-positive bacteria. This protein occurs in a species if and only if a transmembrane histidine kinase (TIGR02916) and a DNA-binding response regulator (TIGR02915) also occur. The present of tetratricopeptide repeats (TPR) suggests protein-protein interaction, possibly for the regulation of PEP-CTERM protein expression, since many PEP-CTERM proteins in these genomes are preceded by a proposed DNA binding site for the response regulator.	Ga0244631_11277	Ga0244631_112	224
ecistem_2770939584_2771910542	2770939584	2771910542	46183		Ga0244631_11278	Ga0244631_112	551
ecistem_2770939584_2771910543	2770939584	2771910543	46183	NHL repeat unit of beta-propeller proteins; The NHL(NCL-1, HT2A and LIN-41)-repeat is found in multiple tandem copies, typically as 6 instances. It is about 40 residues long and resembles the WD repeat and other beta-propeller structures. The repeats have a catalytic activity in Peptidyl-glycine alpha-amidating monooxygenase; proteolysis has shown that the Peptidyl-alpha-hydroxyglycine alpha-amidating lyase (PAL) activity is localized to the repeats. Tripartite motif-containing protein 32 interacts with the activation domain of Tat. This interaction is mediated by the NHL repeats.	Ga0244631_11279	Ga0244631_112	702
ecistem_2770939584_2771910544	2770939584	2771910544	46183		Ga0244631_11280	Ga0244631_112	
ecistem_2770939584_2771910545	2770939584	2771910545	46183		Ga0244631_11281	Ga0244631_112	
ecistem_2770939584_2771910546	2770939584	2771910546	46183		Ga0244631_11282	Ga0244631_112	
ecistem_2770939584_2771910547	2770939584	2771910547	46183		Ga0244631_11283	Ga0244631_112	
ecistem_2770939584_2771910548	2770939584	2771910548	46183		Ga0244631_11284	Ga0244631_112	
ecistem_2770939584_2771910549	2770939584	2771910549	46183		Ga0244631_11285	Ga0244631_112	
