seqid	genome_id	scaffold	start	end
tailgene_GCF_001658025.2_GCF_001658025.2_NZ_CP014007.2_4914	GCF_001658025.2	GCF_001658025.2_NZ_CP014007.2	5306739	5307245
tailgene_GCF_001658025.2_GCF_001658025.2_NZ_CP014007.2_4915	GCF_001658025.2	GCF_001658025.2_NZ_CP014007.2	5307248	5308813
tailgene_GCF_001658025.2_GCF_001658025.2_NZ_CP014007.2_4916	GCF_001658025.2	GCF_001658025.2_NZ_CP014007.2	5308825	5309355
tailgene_GCF_001658025.2_GCF_001658025.2_NZ_CP014007.2_4917	GCF_001658025.2	GCF_001658025.2_NZ_CP014007.2	5309348	5310256
tailgene_GCF_001658025.2_GCF_001658025.2_NZ_CP014007.2_4918	GCF_001658025.2	GCF_001658025.2_NZ_CP014007.2	5310261	5310605
tailgene_GCF_001658025.2_GCF_001658025.2_NZ_CP014007.2_4919	GCF_001658025.2	GCF_001658025.2_NZ_CP014007.2	5310602	5311237
tailgene_GCF_001658025.2_GCF_001658025.2_NZ_CP014007.2_4920	GCF_001658025.2	GCF_001658025.2_NZ_CP014007.2	5311355	5311897
tailgene_GCF_001658025.2_GCF_001658025.2_NZ_CP014007.2_4921	GCF_001658025.2	GCF_001658025.2_NZ_CP014007.2	5311894	5312295
tailgene_GCF_001658025.2_GCF_001658025.2_NZ_CP014007.2_4922	GCF_001658025.2	GCF_001658025.2_NZ_CP014007.2	5312296	5312739
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3539	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3846766	3847233
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3540	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3847321	3847956
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3541	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3847953	3848300
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3542	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3848305	3849213
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3543	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3849206	3849814
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3544	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3849969	3850994
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3545	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3851153	3851824
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3546	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3851766	3852191
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3547	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3852191	3852787
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3548	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3852993	3854114
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3549	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3854114	3854707
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3550	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3854837	3856018
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3551	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3856031	3856549
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3552	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3856612	3856893
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3553	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3857038	3858750
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3554	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3858747	3859208
tailgene_GCF_001887675.1_GCF_001887675.1_NZ_CP015113.1_3555	GCF_001887675.1	GCF_001887675.1_NZ_CP015113.1	3859205	3860347
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_286	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	284659	285801
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_287	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	285798	286259
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_288	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	286256	287959
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_289	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	288104	288385
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_290	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	288448	288966
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_291	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	288979	290160
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_292	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	290290	290883
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_293	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	290883	291959
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_294	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	292157	292753
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_295	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	292753	293808
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_296	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	293963	294913
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_297	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	295068	295676
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_298	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	295669	296577
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_299	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	296582	296929
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_300	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	296926	297561
tailgene_GCF_000877295.1_GCF_000877295.1_NZ_JSFC01000001.1_301	GCF_000877295.1	GCF_000877295.1_NZ_JSFC01000001.1	297649	298116
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_98	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	94870	95127
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_99	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	95315	97321
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_100	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	97318	97647
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_101	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	97644	98828
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_102	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	98821	99408
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_103	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	99421	101280
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_104	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	101292	101819
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_105	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	101809	102528
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_106	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	102500	103039
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_107	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	103042	104742
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_108	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	105469	106104
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_109	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	106174	106983
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_110	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	107648	108130
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_111	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	108211	108726
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_112	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	108716	109009
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_113	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	109064	109405
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_114	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	109554	111215
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_115	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	111302	112192
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_116	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	112315	112911
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_117	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	112953	114194
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_118	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	114258	115145
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_119	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	115215	116576
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_120	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	116969	117217
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_121	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	117236	117784
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_122	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	117815	118582
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_123	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	118626	118973
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_124	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	119129	119320
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_125	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	119395	120537
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_126	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	120534	120995
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_127	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	120992	122704
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_128	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	122849	123130
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_129	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	123193	123711
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_130	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	123724	124905
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_131	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	125070	126155
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_132	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	126229	126738
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_133	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	126750	127868
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_134	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	127877	128407
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_135	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	128400	129308
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_136	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	129313	129660
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_137	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	129657	130292
tailgene_GCF_000691205.1_GCF_000691205.1_NZ_JDYJ01000013.1_138	GCF_000691205.1	GCF_000691205.1_NZ_JDYJ01000013.1	130380	130847
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_10	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	6725	7885
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_11	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	7882	8343
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_12	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	8346	10091
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_13	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	10236	10517
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_14	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	10580	11098
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_15	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	11111	12292
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_16	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	13439	14041
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_17	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	14041	15645
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_18	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	15654	16184
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_19	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	16177	17085
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_20	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	17090	17437
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_21	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	17434	18147
tailgene_GCF_900094795.1_GCF_900094795.1_NZ_FMBC01000050.1_22	GCF_900094795.1	GCF_900094795.1_NZ_FMBC01000050.1	18157	18624
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_20	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	23403	24008
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_21	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	24356	24613
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_22	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	24610	24972
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_23	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	24969	25598
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_24	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	25631	26620
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_25	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	26678	26884
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_26	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	26859	27731
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_27	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	27741	29978
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_28	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	30069	30179
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_29	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	30148	30492
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_30	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	30507	31010
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_31	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	31023	32183
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_32	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	32226	32666
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_33	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	32675	34783
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_34	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	34785	35318
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_35	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	35311	36198
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_36	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	36195	36521
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_37	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	36674	37231
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_38	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	37228	37743
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_39	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	37765	38118
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_40	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	38578	38937
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_41	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	38985	39185
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_42	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	39388	39558
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_43	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	39643	40413
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_44	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	40513	40827
tailgene_GCF_003698495.1_GCF_003698495.1_NZ_MCME01000007.1_45	GCF_003698495.1	GCF_003698495.1_NZ_MCME01000007.1	41014	42492
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1178	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1333470	1335029
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1179	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1335016	1335531
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1180	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1335528	1338863
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1181	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1338990	1339307
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1182	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1339413	1339931
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1183	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1339943	1341115
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1184	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1341509	1342771
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1185	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1342820	1343365
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1186	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1343437	1343811
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1187	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1343912	1344457
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1188	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1344454	1344867
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1189	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1344864	1345283
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1190	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1345328	1345528
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1191	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1346024	1346923
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1192	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1347041	1349659
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1193	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1349656	1350264
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1194	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1350257	1351165
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1195	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1351174	1351524
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1196	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1351521	1352156
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1197	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1352326	1352832
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1198	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1352829	1353368
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1199	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1353370	1353645
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1200	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1353655	1353858
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1201	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1354091	1354330
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1202	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1354346	1354558
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1203	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1354672	1356663
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1204	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1356743	1357081
tailgene_GCF_000027225.1_GCF_000027225.1_NC_013892.1_1205	GCF_000027225.1	GCF_000027225.1_NC_013892.1	1357318	1357908
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1541	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1816636	1816965
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1542	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1817129	1817608
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1543	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1817598	1818272
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1544	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1818262	1818591
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1545	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1818584	1818895
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1546	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1819156	1819623
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1547	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1819620	1819817
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1548	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1819807	1821234
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1549	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1821234	1821758
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1550	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1821815	1822111
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1551	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1822251	1822571
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1552	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1822882	1825359
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1553	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1825359	1826288
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1554	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1826278	1826490
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1555	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1826478	1827638
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1556	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1827635	1828216
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1557	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1828351	1828623
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1558	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1828614	1829717
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1559	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1829710	1830291
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1560	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1830294	1832342
tailgene_GCF_000023605.1_GCF_000023605.1_NC_012917.1_1561	GCF_000023605.1	GCF_000023605.1_NC_012917.1	1832342	1832962
tailgene_GCF_000069965.1_GCF_000069965.1_NC_010554.1_1698	GCF_000069965.1	GCF_000069965.1_NC_010554.1	1829558	1830214
tailgene_GCF_000069965.1_GCF_000069965.1_NC_010554.1_1699	GCF_000069965.1	GCF_000069965.1_NC_010554.1	1830211	1831398
tailgene_GCF_000069965.1_GCF_000069965.1_NC_010554.1_1700	GCF_000069965.1	GCF_000069965.1_NC_010554.1	1831391	1831735
tailgene_GCF_000069965.1_GCF_000069965.1_NC_010554.1_1701	GCF_000069965.1	GCF_000069965.1_NC_010554.1	1831732	1832424
tailgene_GCF_000069965.1_GCF_000069965.1_NC_010554.1_1702	GCF_000069965.1	GCF_000069965.1_NC_010554.1	1832427	1833239
tailgene_GCF_000069965.1_GCF_000069965.1_NC_010554.1_1703	GCF_000069965.1	GCF_000069965.1_NC_010554.1	1833208	1833528
tailgene_GCF_000069965.1_GCF_000069965.1_NC_010554.1_1704	GCF_000069965.1	GCF_000069965.1_NC_010554.1	1833541	1834029
tailgene_GCF_000069965.1_GCF_000069965.1_NC_010554.1_1705	GCF_000069965.1	GCF_000069965.1_NC_010554.1	1834032	1836335
